id,kode,nama_bahan,sumber,air_gram,energi_kal,protein_gram,lemak_gram,karbohidrat_gram,serat_gram,abu_gram,kalsium_mg,fosfor_mg,zatbesi_mg,natrium_mg,kalium_mg,tembaga_mg,seng_mg,retinol_mcg,bkaroten_mcg,karotentotal_mcg,thiamin_mg,riboflavin_mg,niasin_mg,vitc_mg,bdd,jenis_pangan,satuan,gambar
690,AP075,kue sus,KZGMS1993,56.6,221,7.5,10.2,24.8,0,0.9,105,85,2.5,0,0,0,0,26,0,1300,0.12,0,0,0,100,serealia,olahan/produk,https://statics.indozone.news/local/63abe8c5a2d3e.jpg
691,AP076,kue thipan,KZGMI2001,43,247,2.9,4.2,49.5,0,0.4,16,107,1.8,95,56,1.3,0.8,0,0,0,0.17,0,0,0,100,serealia,olahan/produk,https://asset.kompas.com/crops/fXb2bs6UVUJNODIGbh7aFfAzUE4=/41x33:950x639/750x500/data/photo/2021/03/05/6041b846aa175.jpg
692,AP077,laksa putu mayang,KZGMI2001,73.2,121,1.7,3.4,21.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,https://asset.kompas.com/crops/cmvexYXhxB1oyebUTtLncpQTxNE=/256x116:1280x798/750x500/data/photo/2022/10/11/63455e3290f0e.jpg
693,AP078,lapis legit,KZGPI 1990,21.3,389,6.6,15.7,55.5,0.5,0.9,16,136,1.9,0,0,0,0,41,0,1032,0.26,0.09,3,0,100,serealia,olahan/produk,https://kurio-img.kurioapps.com/21/03/03/fba953f2-c456-49e3-bec5-7adc1cbfd5a6.jpe
694,AP079,lupis ketan,KZGPI 1990,61,164,1.8,2.1,34.5,0.7,0.6,119,31,1.5,0,0,0,0,0,0,0,0.09,0,0.2,0,100,serealia,olahan/produk,https://asset.kompas.com/crops/TRFlnZa303pT0iwa7gkId4MCWSA=/0x54:1000x720/750x500/data/photo/2020/06/24/5ef30e98cb1e8.jpg
695,AP019,maizena tepung,DABM1964,14,341,0.3,0,85,7,0.7,20,30,1.5,6,9,0.22,1.6,0,0,0,0,0.09,1.3,0,100,serealia,olahan/produk,https://cf.shopee.co.id/file/f6160b3c0d2189ab6140e6a81c2168cb
696,AP020,makaroni mentah,DABM1964,11.7,353,8.7,0.4,78.7,4.9,2.5,20,80,0.3,5,0,0.28,1.4,0,0,0,0.1,0.13,2.2,0,100,serealia,olahan/produk,https://img.freepik.com/free-photo/horizontal-view-butterfly-uncooked-pastas-brown-bowl-mixed-color-table-high-resolution-photo_140725-86866.jpg?w=1060&t=st=1684233335~exp=1684233935~hmac=5e53a5f2f8d8db6b49b05831a1ffda6004b9b1fc696423217781874c3ef92e9c
697,AP080,manan samin,KZGMI2001,27.1,379,3.4,18.1,50.6,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,tidak ada
698,AP081,martabak india,KZGMI2001,65.8,153,4.5,4.2,24.3,0,1.2,14,108,2.4,240,112,0.4,0.5,0,0,0,0,0,0,0,100,serealia,olahan/produk,https://i0.wp.com/resepkoki.id/wp-content/uploads/2022/08/Resep-Martabak-Kari.jpg?fit=996%2C1328&ssl=1
699,AP082,martabak mesir,KZGMI2001,40.2,278,5.1,8.6,45,0,1.1,49,168,3.4,193,123,0.2,0.9,0,0,0,0,0,0,0,100,serealia,olahan/produk,https://www.resepkuerenyah.com/wp-content/uploads/2016/11/45.-resep-martabak-mesir.jpg
700,AP083,masekat,KZGMI2001,15.6,369,2.1,7,74.1,4,0.8,17,52,0.8,141,12,0.4,0.3,155,0,0,0,0,0,0,100,serealia,olahan/produk,https://img-global.cpcdn.com/recipes/af253cf910c76d69/1200x630cq70/photo.jpg
701,AP021,mi basah,DABM1964,80,88,0.6,3.3,14,0.1,2.1,14,13,6.8,63,13.5,0.06,0.4,0,0,0,0,0,0,0,100,serealia,olahan/produk,https://lzd-img-global.slatic.net/g/ff/kf/S32cbc99669db47d09a0603d5b5340a676.jpg_720x720q80.jpg_.webp
702,AP022,mi kering,KZGPI 1990,10.6,339,10,1.7,6.3,0.4,1.4,31,143,3.9,760,83,0.29,1.9,0,0,0,0,0.08,2.2,0,100,serealia,olahan/produk,https://www.basoyen.com/wp-content/uploads/2020/07/markus-winkler-57EDibTULBw-unsplash-600x600.jpg
703,AP084,mie aceh rebus,KZGMI2001,74.6,113,3,3.2,18.1,0,1.1,22,44,1.4,191,36,0.2,0.3,0,0,0,0,0,0,0,100,serealia,olahan/produk,https://resepkoki.id/wp-content/uploads/2021/03/Resep-Mie-Aceh.jpg
704,AP085,mie ayam,KZGMS1993,78.6,102,6.2,3.9,10.5,0,0.8,262,51,1.8,279,0,0,0,39,0,166,0.85,0,0,0,100,serealia,olahan/produk,https://awsimages.detik.net.id/community/media/visual/2022/10/12/resep-mie-ayam-kecap_43.jpeg?w=1200
705,AP086,mie bakso,KZGMS1993,74.5,114,5.3,3,16.4,0.1,0.8,286,53,1.9,760,0,0,0,17,0,180,0.16,0,0,0,100,serealia,olahan/produk,https://upload.wikimedia.org/wikipedia/commons/a/a9/Indonesian_bakso%2C_with_noodle_and_bean_sprouts%2C_April_2018_%2803%29.jpg
706,AP087,mie celon,KZGMI2001,75.9,102,3,2.1,17.8,0,1.2,12,84,1.4,451,112,0.1,0.5,0,0,0,0,0,0,0,100,serealia,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1538367850.jpg
707,AP088,mie pangsit basah,KZGMS1993,79.2,105,5.9,4.9,9.4,0,0.7,208,48,2,530,0,0,0,25,0,620,0.46,0,0,0,100,serealia,olahan/produk,https://sweetrip.id/wp-content/uploads/2020/08/bakmisibos_116436440_1141684466204653_5039711773118966116_n.jpg
708,AP023,misoa,KZGPI 1990,10,345,8.5,2.2,78,0.5,1.3,52,120,8.7,3064,44,0.08,0,0,0,0,0,0.02,0.2,0,100,serealia,olahan/produk,https://i0.wp.com/resepkoki.id/wp-content/uploads/2017/01/Resep-Misoa-goreng.jpg?fit=1896%2C1920&ssl=1
709,AP001,nasi,KZGPI 1990,56.7,180,3,0.3,39.8,0.2,0.2,25,27,0.4,1,38,0.1,0.6,0,0,0,0.05,0.1,2.6,0,100,serealia,olahan/produk,https://asset.kompas.com/crops/V8z5REsWvqpu4CxKPWl_Ukg7CNI=/151x100:1349x898/780x390/data/photo/2022/01/08/61d9973b79cbd.jpg
710,AP089,nasi gemuk,KZGMI2001,61.4,192,3.8,8.8,24.4,0.7,1.6,15,74,1,355,63,0.2,1.4,0,0,0,0.19,0.05,2,0,100,serealia,olahan/produk,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Nasi_Gmk.jpg/1200px-Nasi_Gmk.jpg
711,AP090,nasi gurih,KZGMI2001,60.5,190,4.7,7.5,26,0.7,1.3,12,62,0.8,296,52,0.2,1.2,0,0,0,0.11,0.06,2.1,0,100,serealia,olahan/produk,https://www.frisianflag.com/storage/app/media/uploaded-files/nasi-uduk-betawi.jpg
712,AP091,nasi minyak,KZGMI2001,53.3,207,3.5,5,37.1,0.8,1.1,26,100,1.5,74,174,0.2,2.2,0,0,0,0.14,0.07,2.6,0,100,serealia,olahan/produk,https://upload.wikimedia.org/wikipedia/commons/c/c0/Nasi_Minyak_Palembang_1.jpg
713,AP092,nasi rames,KZGMS1993,65.8,155,10.3,4.2,19.1,0,0.6,239,62,1.8,265,0,0,0,96,0,3140,0.59,0,0,0,100,serealia,olahan/produk,https://o-cdn-cas.sirclocdn.com/parenting/images/nasi-rames.width-800.format-webp.webp
714,AP002,nasi tim,OKN1992,71,120,2.4,0.4,26,0.5,0.2,3,7,0.4,0,23.9,0.1,0.4,0,0,0,0.1,0,1.4,0,100,serealia,olahan/produk,https://www.masakapahariini.com/wp-content/uploads/2022/08/cara-membuat-nasi-tim-ayam-sayuran-mpasi.jpg
715,AP093,nopia spesial,KZGPI 1990,11.5,387,5.3,7.6,74.3,0.3,1.3,903,133,4.2,0,0,0,0,0,0,512,0.17,0,0,0,100,serealia,olahan/produk,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/11/16/4db2f8bc-bb3d-4e95-a679-b13c5b5c0faf.jpg
716,AP094,ondeonde,KZGMI2001,27.7,336,4,9.8,57.9,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,https://www.masakapahariini.com/wp-content/uploads/2020/10/resep-onde-onde.jpg
717,AP095,padamaran,KZGMI2001,67.6,171,3.9,8.9,18.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,tidak ada
718,AP096,pastel,KZGMS1993,38.3,307,4.5,13.3,42.4,0,1.5,296,53,2.5,0,0,0,0,0,0,5360,0.15,0,0,0,100,serealia,olahan/produk,https://img-global.cpcdn.com/recipes/66d15fa15c092e35/1200x630cq70/photo.jpg
719,AP097,pulut,KZGMI2001,49.1,216,2.6,3.1,44.4,0,0.8,6,70,3.8,100,22,0.4,1.3,0,0,0,0.14,0,0,0,100,serealia,olahan/produk,https://assets.tmecosys.com/image/upload/t_web767x639/img/recipe/ras/Assets/B407551B-198D-472D-B9D8-4F11D6C1AE25/Derivates/91E2E036-AF80-4A24-91FF-EE9631211E26.jpg
720,AP098,pundut nasi,KZGMI2001,77.8,104,1.9,4.1,15.1,0.4,1.1,26,100,1.5,74,174,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,https://img-global.cpcdn.com/recipes/bd0db074266f1019/1200x630cq70/photo.jpg
721,AP099,putri hijau,KGZMI2001,54.8,189,5.4,2.1,37.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,tidak ada
722,AP100,putri selat,KZGMI2001,66.6,163,2.2,6.5,23.8,0,0.9,72,3,4,6,68,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/16/2138675327.jpg
723,AP101,putu sopa,KZGMI2001,50.7,215,3.3,4.1,41.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,tidak ada
724,AP102,renggi goreng,KZGMI2001,8.8,471,4.7,21.8,64.1,6.4,0.6,4,80,1.1,126,29,0.9,1.3,0,0,0,0.53,0.05,8.2,0,100,serealia,olahan/produk,https://cdn.idntimes.com/content-images/community/2019/05/rengginang-manis-768x509-a83023517a0077a930f4f7d1c113f41d.jpg
725,AP103,roti boong,KZGMI2001,34,341,5.5,16.2,43.3,0,1,15,65,1.1,161,41,0,0.9,0,0,0,0.4,0.3,2.4,0,100,serealia,olahan/produk,https://img-global.cpcdn.com/recipes/cee92d5a548ee3d5/680x482cq70/kue-bohongroti-goreng-empuk-dan-menul-foto-resep-utama.jpg
726,AP024,roti putih,DABM1964,40,248,8,1.2,50,9.1,0.8,10,95,1.5,530,91,0.15,0.9,0,0,0,0.1,0.29,2.4,0,100,serealia,olahan/produk,https://www.yesdok.com/visual/slideshow/slices-bread-white-background-article-1625550183.jpg?w=1200
727,AP104,roti warna sawo matang,DABM1964,40,249,7.9,1.5,49.7,0,0.9,20,140,2.5,500,91,0,0,0,0,0,0.15,0,0,0,100,serealia,olahan/produk,https://asset.kompas.com/crops/LQ98lafgoMzcrz1TSTfIdGjBw2A=/0x0:1000x667/1200x800/data/photo/2020/08/24/5f4349a0dd479.jpg
728,AP105,sarimuka,KZGMI2001,61.5,166,2.3,2.8,32.9,0,0.5,36,13,2,3,34,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,"https://cdn.yummy.co.id/content-images/images/20200413/KrnfHZ9pmu6mOFKig8QN5LoC7ev3vhPG-31353836373531353434d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp"
729,AP106,spaghetti,KZGMS1993,66.1,139,7.4,2.1,22.6,0,2.1,109,53,4.7,0,0,0,0,42,0,940,0.35,0,0,0,100,serealia,olahan/produk,https://images.immediate.co.uk/production/volatile/sites/30/2022/09/Spicy-tomato-spaghetti-caf3053.jpg
730,AP107,srikaya ketan,KZGMI2001,41,265,2.7,6.4,49.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,tidak ada
731,AP108,sunduk lawang,KZGMI2001,63.4,181,1.9,1.3,32.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,serealia,olahan/produk,tidak ada
732,AP109,suwirsuwir,KZGPI 1990,13.4,347,0.5,0.9,84.2,0.8,1,42,40,4.3,0,0,0,0,1,0,240,0.13,0,0.9,0,100,serealia,olahan/produk,https://inagi.co.id/wp-content/uploads/2023/03/Ayam-Suwir-Pedas-Awet.jpg
733,AP025,tepung terigu,KZGPI 1990,11.8,333,9,1,77.2,0.3,1,22,150,1.3,2,0,0,2.8,0,0,0,0.1,0.07,1,0,100,serealia,olahan/produk,https://s3.bukalapak.com/attachment/344332/kandungan_tepung_terigu_image_1.jpg
734,AP110,tipatipa,KZGPI 1990,11.3,355,6.2,1.2,79.8,1.3,1.5,17,328,1.6,0,0,0,0,0,0,0,0.26,0.04,1.5,0,100,serealia,olahan/produk,https://gudangilmuku.com/wp-content/uploads/2023/03/Cara-Membuat-Tipa-Tipa-Khas-Sumatera-Utara.webp
735,AP111,wajit camilan,KZGPI 1990,27.1,303,6.3,2.7,63.3,6.9,0.6,61,302,5.5,0,0,0,0,0,0,0,0.03,0,0,0,100,serealia,olahan/produk,https://lzd-img-global.slatic.net/g/p/551b03866406564f47fa42223ed0491a.jpg_720x720q80.jpg
736,AP112,widaran,KZGPI 1990,7,424,1.3,10.7,80.7,0.2,0.3,49,88,2.5,0,0,0,0,21,0,440,0.13,0.2,2.2,0,100,serealia,olahan/produk,https://img-global.cpcdn.com/recipes/Recipe_2014_06_07_16_44_11_482_070e2d/680x482cq70/widaran-keju-foto-resep-utama.jpg
737,AP113,wingko babat,KZGPI 1990,29.7,355,3.2,15.1,51.4,2.4,0.7,47,63,1.1,0,0,0,0,0,0,0,0.08,0.08,0,0,100,serealia,olahan/produk,https://awsimages.detik.net.id/community/media/visual/2023/03/30/resep-wingko-babat.jpeg?w=1200
738,AP114,yangko,KZGPI 1990,37.4,254,3,1.1,58.1,0.8,0.4,184,24,2.6,0,0,0,0,0,0,96,0.15,0,0,0,100,serealia,olahan/produk,https://serikatnews.com/wp-content/uploads/2022/12/yangko-giant.jpg
739,DR001,akar tonjong segar,KZGPI-1990,86.7,45,1.1,0.4,10.8,1.2,1,72,125,1.3,96,1147.1,0.02,0.2,0,83,90,0.02,0.03,1.9,2,100,sayuran,single,https://images.tokopedia.net/img/cache/200-square/product-1/2018/8/11/3052608/3052608_12e6762a-1a95-450b-8a7c-347a26dc3201_450_450.jpg
740,DR002,ale toge segar,KZGPI-1990,90.6,37,4.4,0.5,3.8,1.7,0.7,50,248,2,2,105,0.16,0.4,0,0,35,0.02,0.09,0.6,46,90,sayuran,single,tidak ada
741,DR003,andaliman segar,KZGPI-1990,74.2,99,4.6,1,18,8.5,2.2,383,107,2.9,0,0,0,0,0,0,6300,3,0,0,15,100,sayuran,single,https://cf.shopee.co.id/file/3c033b2480e951e2634909817e417218
742,DR004,andewi segar,DABM-1964,91.8,226,1.6,0.2,5.3,4.1,1.1,33,66,1,29,414.6,0.13,1,0,1717,0,0.14,0.09,0.5,10,80,sayuran,single,https://www.satuharapan.com/uploads/cache/news_77440_1518185146.jpg
743,DP023,anyang sayur,KZGMI2001,76.9,126,3.4,7.9,10.3,5.4,1.5,180,1,2.9,290,181,0.3,1.2,0,3263,0,0.2,0,0,0,100,sayuran,olahan/produk,https://static.republika.co.id/uploads/images/inpicture_slide/anyang-_180520222511-425.jpg
744,DP024,ares sayur,KZGMI2001,77.7,113,0.9,7.2,11.2,4.7,3,63,5,1.5,1413,1030,0.7,3.8,0,6,0,0.1,0,0.5,0,100,sayuran,olahan/produk,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2018/07/10/1764115767.jpg
745,DP025,arwan sirsir,KZGMI2001,59,277,2.4,25,10.7,4.6,2.9,120,40,2.4,240,320,0.2,0.9,0,1578,0,0.1,0.2,0,11,100,sayuran,olahan/produk,https://scontent.fcgk35-1.fna.fbcdn.net/v/t1.6435-9/121695429_676597869941401_1458702638921645964_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=a26aad&_nc_ohc=__IwAVKho7AAX9vwknv&_nc_ht=scontent.fcgk35-1.fna&oh=00_AfBzshz2zrHYSwZvSOBel1XuorFB4ySKktNdgOj7dB8Jng&oe=649DFFD5
746,DP022,asinan bogor sayuran,KZGMS 1993,78,98,3.9,2.6,14.8,0.5,0.7,314,17,1.2,483,0,0,0,10,0,146,0.28,0,0,5,100,sayuran,olahan/produk,https://www.piknikdong.com/wp-content/uploads/2021/04/Resep-Asinan-Sayur-Bogor-Sederhana.jpg
747,DR005,bakung segar,KZGMI-2001,92.5,27,2,0.2,4.2,3.8,1.1,19,20,0.5,37,340,0.2,0.3,0,1080,0,0.2,0.1,0.3,42,100,sayuran,single,https://assets.kompasiana.com/statics/files/14145651141145946500.jpg?t=o&v=700?t=o&v=110
748,DR006,baligo segar,DABM-1964,96.1,15,0.4,0.2,3,0.4,0.3,19,19,0.4,2,131.1,0.02,0.6,0,0,0,0.04,0.02,0.3,13,69,sayuran,single,https://rimbakita.com/wp-content/uploads/2020/08/kundur.jpg
749,DR007,bawang bombay segar,DABM-1964,87.5,43,1.4,0.2,10.3,2,0.6,32,44,0.5,12,9.6,0.1,0.3,0,788,50,0.03,0.21,0.4,9,94,sayuran,single,https://res.cloudinary.com/dk0z4ums3/image/upload/v1621837004/attached_image/berbagai-nutrisi-di-balik-manfaat-bombay.jpg
750,DR009,bayam kukus,KZGMI-2001,88.5,41,2.2,0.8,6.3,2.2,2.2,520,80,7,20,60,0.2,0.8,0,7325,0,0.2,0.1,0.1,62,71,sayuran,single,https://img-global.cpcdn.com/recipes/ff942e133f5dc64e/680x482cq70/bayam-kukus-foto-resep-utama.jpg
751,DP002,bayam rebus,KZGPI1990,93.5,23,1.2,0.6,3.7,1.1,1,150,35,0.5,16,308.4,0.2,0.3,0,3282,2864,0.02,0.1,0.9,19,100,sayuran,olahan/produk,https://img-global.cpcdn.com/recipes/5be8dc1e0002f811/1200x630cq70/photo.jpg
752,DR008,bayam segar,KZGPI-1990,94.5,16,0.9,0.4,2.9,0.7,1.3,166,76,3.5,16,456.4,0.13,0.4,0,2699,2293,0.04,0.1,1,41,71,sayuran,single,https://mitalom.com/wp-content/uploads/2015/10/Gambar-Daun-Bayam.jpg
753,DP026,beberuk,KZGMI2001,89.1,65,1.1,5.2,3.5,3.1,1.1,179,72,8.3,53,427,0.4,0.2,0,44,0,0.3,0,4.4,0,100,sayuran,olahan/produk,https://s.kaskus.id/images/2019/11/21/10218416_20191121013811.jpg
754,DR010,bit segar,DABM-1964,87.6,41,1.6,0.1,9.6,2.6,1.1,27,43,1,29,404.9,0.2,0.7,0,0,20,0.02,0.05,0.3,10,75,sayuran,single,https://static.honestdocs.id/system/blog_articles/main_hero_images/000/002/304/original/14_Manfaat_Buah_Bit_Bagi_Kesehatan_Tubuh.jpg
755,DP027,botok lamtoro,KZGPI1990,63.9,186,11.7,9.7,13,2.1,2.2,771,322,26,0,0,0,0,18,0,179,0.27,0,0,2,100,sayuran,olahan/produk,https://sweetrip.id/wp-content/uploads/2022/05/botok-lamtoro.jpg
756,0,"brokoli , matang",0,90.5,23.2,3.2,0.2,1.9,3,0,112,0,1.2,15,298,0,0.6,0,0,0,0,0,0,61.1,100,sayuran,single,tidak ada
757,DR011,buah kelor,KZGMI-2001,89.5,38,1.5,0.2,7.5,3.2,1.3,30,54,0,48,216,0,0.2,0,31,0,0.1,0.1,4.1,25,65,sayuran,single,https://statik.tempo.co/data/2020/09/18/id_967992/967992_720.jpg
758,DR012,buah merah,KZGMI-2001,81.2,87,2.6,2.7,13.1,4,0.4,30,1,1.1,110,140,0.1,0.3,0,0,0,1.5,0.1,0.2,15,100,sayuran,single,https://suaramandiri.co/wp-content/uploads/2023/03/Buah-Merah-Papua.jpg
759,DP003,buncis rebus,KZGPI1990,90.6,30,2.2,0.2,6.4,1.5,0.6,107,47,0.5,7,138.9,0.1,0.3,0,1,402,0.01,0.29,2,8,100,sayuran,olahan/produk,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/15080206/selain-enak-ini-manfaat-buncis-rebus-yang-baik-untuk-kesehatan-halodoc.jpg
760,DR013,buncis segar,KZGPI-1990,89.6,34,2.4,0.3,7.2,1.9,0.5,101,42,0.7,8,250,0.07,0.3,0,772,550,0.05,0.4,2.8,11,90,sayuran,single,https://medicillin.com/admin/upload/images/information/584770af1e043.png
761,DR014,bunga pepaya segar,KZGPI-1990,87.3,45,2.6,0.3,8.1,1.6,1.7,290,113,4.2,2,478.3,0.08,0.8,0,2792,5,0.01,0.28,1,23,100,sayuran,single,https://images.tokopedia.net/img/cache/500-square/product-1/2017/11/18/6350250/6350250_3b502bca-8413-4817-8625-302d3e4a21c0_626_381.jpg
762,DR015,bunga turi segar,BKP,90.4,42,2,1.1,6.1,3.3,0.4,28,23,0.8,29,97.4,0.1,0.6,0,1200,0,0.5,0.02,0.4,1,96.1,sayuran,single,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/19/7e20d10e-a941-42aa-830a-bfa672dc2a81.jpg
763,DP028,buntil daun talas,KZGPI1990,74.5,141,4.4,10.2,8,1.8,3,149,121,14.5,0,0,0,0,13,0,8610,0.25,0,0,1,100,sayuran,olahan/produk,https://i0.wp.com/borobudurnews.com/wp-content/uploads/2021/05/buntil-daun-talas-khas-Magelang.jpg?fit=979%2C579&ssl=1
764,DR016,caisin segar,KZGPI-1990,93.6,20,1.7,0.4,3.4,1.2,0.9,123,40,1.9,18,358.2,0.05,1.4,0,1675,4188,0.04,0.19,0.6,3,100,sayuran,single,https://images.tokopedia.net/img/cache/700/product-1/2020/4/5/5400804/5400804_d23967b7-039f-4904-97d8-6a303aae6628_1051_1051.jpg
765,DP029,cammetutu,KZGMI2001,79.6,102,3.2,6,8.7,4.3,2.5,41,93,0.5,443,518,0.3,0.7,0,1123,0,0.3,0.4,0.4,19,100,sayuran,olahan/produk,https://1.bp.blogspot.com/-Zmr_06Y7tCo/Xgw2ac9m9JI/AAAAAAAAEwg/qTFriUUdEGUpqOfGkkxvlY5STGOXhlUiQCLcBGAsYHQ/s1600/Camme%2BTuttu.png
766,DP030,cap cai sayur,KZGMS 1993,82.7,97,5.8,6.3,4.2,0.6,1,287,89,1.8,405,0,0,0,45,0,1640,0.21,0,0,1,100,sayuran,olahan/produk,https://awsimages.detik.net.id/community/media/visual/2021/12/25/resep-capcay-kuah-kental.jpeg?w=1200
767,DR017,daun bangun-bangun segar,KZGPI-1990,92.5,27,1.3,0.6,4,1,1.6,279,40,13.6,4,144,0,0,0,1489,13288,0.16,0.1,0,5,66,sayuran,single,https://assets-a1.kompasiana.com/items/album/2021/11/23/bangun-bangun-bks-619c4900c26b7758a7749f33.jpg
768,DR018,daun bawang merah segar,KZGMI-2001,89.1,41,2,0.3,7.8,2.1,0.8,60,40,2.3,30,90,0.1,0.3,0,218,0,0.1,0.1,0.2,11,67,sayuran,single,https://media.istockphoto.com/id/597675376/id/foto/daun-bawang-merah-segar.jpg?s=1024x1024&w=is&k=20&c=vjx8lvI9LQGkXe24K8FT_GTriW-k3B1azWaSWpAiQwY=
769,DR019,daun bebuas segar,KZGPI-1990,87.9,41,2.7,1,7.3,2.1,1.1,29,245,1.5,0,0,0,0,0,0,3099,0.01,0,0,3,49,sayuran,single,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/26/eb897228-88e3-49ce-8fad-40ba10721e37.jpg
770,DR020,daun belem segar,KZGPI-1990,84.6,50,4.4,1.4,7.8,1.9,1.8,698,151,7.5,0,0,0,0,0,0,13072,0.05,0,0,21,81,sayuran,single,https://lzd-img-global.slatic.net/g/p/92f6ecf8d15adbd5af6f3045c6bf6bbb.jpg_720x720q80.jpg
771,DR021,daun bluntas segar,DABM-1964,86,44,1.8,0.5,9.4,0,2.3,256,49,5.6,0,0,0,0,0,0,3980,0.02,0,0,30,65,sayuran,single,https://res.cloudinary.com/dk0z4ums3/image/upload/v1616413651/attached_image/5-manfaat-daun-beluntas-untuk-kesehatan.jpg
772,DR022,daun gandaria segar,DABM-1964,81,63,3.1,0.3,14,2.1,1.6,40,45,4.7,3,127.7,0,0,0,503,600,0.04,0.04,0.2,61,65,sayuran,single,https://www.socfindoconservation.co.id/asset/plant/701-1-pterospermum-javanicum.jpg
773,DR023,daun gedi besar segar,KZGMI-2001,84,58,2.9,0.7,10,3.3,2.4,440,100,1.9,30,40,0.2,2.1,0,596,0,0.4,0.5,2.8,11,65,sayuran,single,https://cdns.klimg.com/merdeka.com/i/w/news/2020/10/13/1231070/content_images/670x335/20201013233812-2-ilustrasi-daun-gedi-001-tantri-setyorini.jpg
774,DR024,daun gedi kecil segar,KZGMI-2001,83.7,61,3.2,0.7,10.4,3.4,2,420,70,1.7,20,50,0.1,1.4,0,607,0,0.4,0.3,2.9,11,65,sayuran,single,tidak ada
775,DR025,daun gelang segar,KZGPI-1990,90.3,30,1.3,0.7,5.8,1.3,1.9,350,210,11.9,5,333.3,0.31,1.2,0,4701,1954,0.01,0.14,0.7,1,52,sayuran,single,https://images.tokopedia.net/img/cache/700/product-1/2018/1/9/12396679/12396679_0dc228fb-e120-4f24-9d2e-da5123ba2f53_500_443.jpg
776,DR026,daun gunda bali segar,KZGPI-1990,86.4,50,4.6,0.9,7,1.4,1.1,167,62,0.5,0,0,0,0,0,0,6571,0.05,0,0,20,49,sayuran,single,https://www.satuharapan.com/uploads/pics/news_77177_1515750542.jpg
777,DR027,daun gunda serang segar,KZGPI-1990,84.6,62,4.2,0.9,9.2,1.3,1.1,171,64,0.6,0,0,0,0,0,0,7347,0.02,0,0,20,47,sayuran,single,https://www.satuharapan.com/uploads/pics/news_77177_1515750542.jpgg
778,DR028,daun jambu mete muda segar,DABM-1964,78,78,4.6,0.5,16.2,3,0.7,33,64,8.9,14,670.5,0,0,0,4484,2689,0.02,1.12,1.1,65,65,sayuran,single,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/12/d3d20ad6-e9fc-4656-9ad4-6ce95d19d6a4.jpg
779,DR029,daun jampang segar,KZGPI-1990,88.9,34,3.8,0.5,5.3,1.4,1.5,21,245,1,0,0,0,0,0,0,4357,0.03,0,0,3,47,sayuran,single,https://lzd-img-global.slatic.net/g/ff/kf/S414251a362064f0283c21a801e20329ci.jpg_720x720q80.jpg
780,DR030,daun jawaw seluang segar,KZGMI-2001,77.2,93,5,1.3,15.3,3.9,1.2,146,103,5.3,2,434,0.5,1.5,0,0,0,0.1,0.7,0,9,0,sayuran,single,https://thumb.antvklik.com/images/thumbs/2022/11/28/638495d5b1931-daun-singkong_antvklik_1265_711.jpg
781,DR031,daun jonghe segar,KZGPI-1990,91.4,27,2.1,0.7,4.4,2,1.4,253,192,9.5,0,0,0,0,0,0,5057,0.01,0,0,1,45,sayuran,single,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/12/28/698aba7a-5d6b-4adc-be53-9088d5c02d4c.jpg
782,DR032,daun kacang ma segar,KZGPI-1990,89.1,36,2.9,0.6,6.8,1.8,0.6,64,220,2.2,7,485.3,0.2,0.3,0,2893,4377,0.04,0.18,1.2,4,33,sayuran,single,https://cdns.klimg.com/merdeka.com/i/w/news/2020/06/30/1193302/540x270/6-manfaat-daun-kacang-panjang-untuk-kesehatan-melancarkan-asi-hingga-cegah-anemia.jpg
